Date,Open,High,Low,Close,Adj Close,Volume
12-08-2013,741.138,755,741.138,3005.399902,751.349976,3797188
13-08-2013,752.025024,773.5,752,3083.600098,770.900024,5167156
14-08-2013,767.5,773.724976,760.638,3069.647949,767.411987,4605604
16-08-2013,767.411987,767.411987,741.911987,2978.399902,744.599976,6043808
19-08-2013,747.525024,756.737,737.737,3005,751.25,2629664
20-08-2013,755,755.25,745.625,3006.647949,751.661987,5181028
21-08-2013,748.700012,748.700012,730.525024,2958.751953,739.687988,3763292
22-08-2013,747.25,759.112,741,3020.199951,755.049988,5482908
23-08-2013,751.25,754.987,745.575012,3000.699951,750.174988,2749432
26-08-2013,754.987,762.463013,752.125,3030.699951,757.674988,2785772
27-08-2013,758,770,757.974976,3056.052002,764.013,4262776
28-08-2013,763,782.5,763,3116.248047,779.062012,7164848
29-08-2013,767.5,781.737,765.25,3104.600098,776.150024,10043144
30-08-2013,773,780.724976,759.375,3105.852051,776.463013,6339280
02-09-2013,769.275024,781.900024,766.150024,3085.899902,771.474976,2562520
03-09-2013,768,773.625,754.200012,3033.699951,758.424988,3133656
04-09-2013,764.924988,784.974976,763.900024,3112.699951,778.174988,4489700
05-09-2013,774.174988,774.174988,748.775024,3004.800049,751.200012,4728536
06-09-2013,751.474976,767.974976,751.474976,3029.052002,757.263,6732964
10-09-2013,757.263,797,757.263,3158.899902,789.724976,10939568
11-09-2013,786.25,793.237,776.937988,3119.100098,779.775024,4572840
12-09-2013,776.25,779.775024,762,3065.852051,766.463013,3478720
13-09-2013,765.062012,766.463013,753.325012,3028.052002,757.013,4627692
16-09-2013,756.25,764.487,745.025024,2993.399902,748.349976,3166092
17-09-2013,754.25,757.487,747.75,3022.600098,755.650024,4013640
18-09-2013,756.25,757.312012,751.25,3017.147949,754.286987,3719908
19-09-2013,749.75,758.75,748.075012,3019,754.75,7663904
20-09-2013,750,758,745.875,2995.147949,748.786987,3995856
23-09-2013,751.25,760.987,750.263,3019.399902,754.849976,4443188
24-09-2013,757.5,757.75,749.224976,3015.100098,753.775024,5876128
25-09-2013,757.950012,758.75,748.161987,3009.647949,752.411987,4040388
26-09-2013,758.5,759.213013,750.25,3012.300049,753.075012,5341220
27-09-2013,756,762.75,747.75,3006.600098,751.650024,2850784
30-09-2013,755.049988,763.75,749.388,3013,753.25,4339592
01-10-2013,757.5,759.575012,750.75,3015,753.75,2655108
03-10-2013,753.75,761.75,753.75,3037.147949,759.286987,7343356
04-10-2013,756.562012,759.75,751.25,3016.399902,754.099976,3676408
07-10-2013,753.75,759.937988,751.599976,3021.852051,755.463013,4897672
08-10-2013,760.075012,763,755.575012,3034.147949,758.536987,8991456
09-10-2013,756.75,782.849976,752.5,3109.852051,777.463013,8685896
10-10-2013,781.275024,790.237,772.687988,3127.600098,781.900024,8717344
11-10-2013,833.75,834.5,789.200012,3274.5,818.625,20645300
14-10-2013,814,833.888,814,3324.352051,831.088013,6115856
15-10-2013,831,841.763,828.200012,3354.800049,838.700012,4610660
17-10-2013,838.700012,839.474976,815,3268.5,817.125,5756504
18-10-2013,821.5,830.974976,815.25,3314.552002,828.638,5472388
21-10-2013,833.25,844.424988,816.275024,3335.447998,833.862,4691684
22-10-2013,834.5,841.049988,831.349976,3342.352051,835.588013,3604380
23-10-2013,830,834.700012,819.75,3324.800049,831.200012,3280792
24-10-2013,825.575012,843.75,822.513,3308.751953,827.187988,3240280
25-10-2013,832,837.5,826.575012,3331.552002,832.888,3005672
28-10-2013,829.299988,833.724976,823.286987,3323.447998,830.862,1706224
29-10-2013,829.875,841.237,826.687988,3335.600098,833.900024,2600196
30-10-2013,827.75,834.713013,826.862,3323.899902,830.974976,2795544
31-10-2013,826.075012,832,824.049988,3309.899902,827.474976,4843772
01-11-2013,825,828.75,817.349976,3276.699951,819.174988,3083352
05-11-2013,819.174988,822.638,808.25,3265.852051,816.463013,2660116
06-11-2013,818.825012,828.049988,818.825012,3306.147949,826.536987,1852332
07-11-2013,830.411987,849.987,828.400024,3357.600098,839.400024,3596356
08-11-2013,837.5,847.299988,837.5,3360.052002,840.013,4308056
11-11-2013,837.5,849.5,835.025024,3362.600098,840.650024,3901600
12-11-2013,840.625,843.75,832.025024,3336.852051,834.213013,3226092
13-11-2013,829.013,839.650024,829.013,3332.052002,833.013,2343756
14-11-2013,838.075012,843.75,837.513,3354.248047,838.562012,2171764
18-11-2013,838.562012,853.75,838.562012,3404.100098,851.025024,3163268
19-11-2013,851.5,862,850.013,3442.947998,860.737,4487604
20-11-2013,852.25,860.825012,848.75,3402.199951,850.549988,2153304
21-11-2013,849,850,828.275024,3344.352051,836.088013,4247748
22-11-2013,836.5,843.75,834,3347.600098,836.900024,1360468
25-11-2013,838,844.700012,826.75,3326,831.5,2853648
26-11-2013,830,837.25,823.161987,3316.199951,829.049988,3660548
27-11-2013,830,833.963013,821.450012,3293.300049,823.325012,3389812
28-11-2013,825.349976,834.5,816.25,3327.800049,831.950012,3749984
29-11-2013,834,841.5,827.5,3354.552002,838.638,2705780
02-12-2013,838,844.224976,831.275024,3338.699951,834.674988,2355688
03-12-2013,830,839.875,830,3348.751953,837.187988,3500620
04-12-2013,837.5,846.5,834.200012,3365.352051,841.338013,4221560
05-12-2013,845,849.75,835.5,3351.300049,837.825012,3158536
06-12-2013,834.763,837.25,829.549988,3325.800049,831.450012,3272424
09-12-2013,841.25,846.013,830.263,3338.800049,834.700012,4428316
10-12-2013,833.75,847.463013,832.888,3370.852051,842.713013,6172948
11-12-2013,841.25,845.424988,835,3374.352051,843.588013,3128480
12-12-2013,841.099976,846.424988,837,3363.852051,840.963013,2760116
13-12-2013,836.25,845,836.25,3373.852051,843.463013,4157812
16-12-2013,845,866,838.450012,3452.248047,863.062012,5058848
17-12-2013,861.275024,871.224976,861.275024,3456.352051,864.088013,5356976
18-12-2013,862.5,868.437988,861.875,3457.447998,864.362,4591672
19-12-2013,865.625,886.237,863.75,3512.248047,878.062012,3665728
20-12-2013,881.25,893.25,877.099976,3551.352051,887.838013,4342728
23-12-2013,875,884.974976,865.138,3468.447998,867.112,4422952
24-12-2013,871.5,875.724976,866.525024,3486.399902,871.599976,3554956
26-12-2013,871.599976,883.599976,870.937988,3520.647949,880.161987,3434964
27-12-2013,882.5,893,882.487,3561.300049,890.325012,3691032
30-12-2013,891.924988,893.75,868.75,3502.352051,875.588013,5931716
31-12-2013,875,880.424988,870.062012,3485.647949,871.411987,1795404
01-01-2014,873,874.75,865.513,3468,867,739344
02-01-2014,865.812012,877,865.812012,3480.552002,870.138,2202372
03-01-2014,868.75,893.75,863.562012,3565.147949,891.286987,5023172
06-01-2014,893.775024,895.125,867.150024,3517.899902,879.474976,5549164
07-01-2014,879.763,881.474976,861.674988,3457.147949,864.286987,3856844
08-01-2014,865.25,868.75,855.25,3428.100098,857.025024,4495196
09-01-2014,860,870.5,854.463013,3450.800049,862.700012,6295404
10-01-2014,872.5,893.75,862,3551.248047,887.812012,15129088
13-01-2014,895.5,918.75,895.5,3665,916.25,8559956
14-01-2014,911.25,923.75,910.112,3686.751953,921.687988,3712916
15-01-2014,923.825012,931.088013,920.25,3712.052002,928.013,8565072
16-01-2014,924.75,934.362,923.411987,3725.052002,931.263,8804116
17-01-2014,932.25,941.161987,930,3729.751953,932.437988,12833948
20-01-2014,928,939.987,926.112,3749.300049,937.325012,4880972
21-01-2014,937.5,942.5,929.588013,3758.352051,939.588013,6051232
22-01-2014,935.299988,944.5,935.013,3765.899902,941.474976,3384880
23-01-2014,946.025024,949.75,940.213013,3792.5,948.125,3953672
24-01-2014,941.25,949.237,938.674988,3758.147949,939.536987,3438292
27-01-2014,930,940.974976,927.799988,3732.199951,933.049988,4049524
28-01-2014,926.75,927.174988,916.713013,3675.100098,918.775024,7054272
29-01-2014,916.5,935.924988,913.411987,3717.800049,929.450012,4051040
30-01-2014,925.924988,929.174988,915,3704.248047,926.062012,3591816
31-01-2014,925,934.937988,921.638,3701.100098,925.275024,2684964
03-02-2014,921.25,923,906.200012,3629.147949,907.286987,2192056
04-02-2014,895.25,897.987,886.638,3561.100098,890.275024,2267556
05-02-2014,895,897.25,885.687988,3581.248047,895.312012,2163496
06-02-2014,893,895.75,885.25,3563.699951,890.924988,2874952
07-02-2014,896.75,900.463013,887.213013,3566.552002,891.638,3775728
10-02-2014,894.974976,896.5,889.375,3573.800049,893.450012,3024712
11-02-2014,896,905.5,893.375,3596.248047,899.062012,2916796
12-02-2014,900.125,906.862,898.299988,3600.100098,900.025024,2104356
13-02-2014,901.200012,904.487,895.013,3585.800049,896.450012,1794160
14-02-2014,903.888,916,900.812012,3644.300049,911.075012,2981084
17-02-2014,921.25,921.25,912.213013,3658.147949,914.536987,6784960
18-02-2014,911.75,923.650024,911.75,3682,920.5,2489120
19-02-2014,923.911987,940.5,923.775024,3753.399902,938.349976,3532152
20-02-2014,936.224976,936.224976,926.5,3711.248047,927.812012,4408424
21-02-2014,934,938.849976,931.812012,3750.699951,937.674988,2758992
24-02-2014,936.5,938.424988,932.5,3749.899902,937.474976,2178804
25-02-2014,938.75,948.025024,938.75,3782.899902,945.724976,4049756
26-02-2014,945,954.450012,943.025024,3807.5,951.875,3676084
28-02-2014,951.875,959.286987,940.275024,3824.852051,956.213013,4919748
03-03-2014,956.25,962.487,947.987,3798.248047,949.562012,3602088
04-03-2014,942.5,956.112,940.474976,3799.552002,949.888,3468956
05-03-2014,956.974976,961.099976,952.474976,3821.699951,955.424988,2471752
06-03-2014,959.5,962.487,954.338013,3831.899902,957.974976,3113156
07-03-2014,956.75,958.5,927.075012,3740.300049,935.075012,7536372
10-03-2014,932.424988,932.424988,911.325012,3671.600098,917.900024,3716236
11-03-2014,913.25,927.224976,907.763,3675.352051,918.838013,2062136
12-03-2014,918.349976,925.838013,913,3671.300049,917.825012,1970052
13-03-2014,855,859.974976,835,3357.600098,839.400024,20395440
14-03-2014,835,850.974976,833.763,3394.147949,848.536987,5583772
18-03-2014,848.536987,852.974976,835,3350.552002,837.638,5902156
19-03-2014,837.5,839.463013,809.687988,3271.751953,817.937988,7888924
20-03-2014,817.5,837.375,817.5,3303.052002,825.763,4011516
21-03-2014,832.5,834.5,817.625,3305.647949,826.411987,6190160
24-03-2014,818.049988,829.612,817.5,3275.800049,818.950012,4080172
25-03-2014,812,819.924988,811.5,3254.399902,813.599976,3774032
26-03-2014,815,817.237,807.650024,3248.899902,812.224976,4229284
27-03-2014,812,815.724976,803.987,3231.052002,807.763,6799684
28-03-2014,810.025024,819.75,806.825012,3262.600098,815.650024,3573412
31-03-2014,821.325012,826.237,807.513,3282.800049,820.700012,4588464
01-04-2014,820.763,831.25,818.75,3313.947998,828.487,4314176
02-04-2014,837.200012,837.5,827.625,3322.052002,830.513,2822200
03-04-2014,834.875,837,829.763,3338.147949,834.536987,2350108
04-04-2014,837.75,839,826.525024,3316.052002,829.013,1962792
07-04-2014,824.5,828.612,814,3293.399902,823.349976,3548772
09-04-2014,823.349976,827.450012,807.625,3254.552002,813.638,5332340
10-04-2014,813.625,814.437988,796.536987,3201.199951,800.299988,10631620
11-04-2014,802.5,813.900024,791.25,3235.147949,808.786987,9339168
15-04-2014,808.786987,847,808.786987,3259.800049,814.950012,10391192
16-04-2014,810.487,810.487,786.875,3157.300049,789.325012,6599152
17-04-2014,795,802.513,789.588013,3192.052002,798.013,4195956
21-04-2014,798.013,805,792.5,3182.947998,795.737,3059812
22-04-2014,793.013,800,785.599976,3150.647949,787.661987,3313448
23-04-2014,793.513,797.963013,791,3172.647949,793.161987,6008360
24-04-2014,793.161987,793.161987,793.161987,3172.647949,793.161987,0
25-04-2014,797,800,790.838013,3175.600098,793.900024,2981452
28-04-2014,792.25,798.25,791.25,3178.052002,794.513,3021240
29-04-2014,795.75,798.75,792.75,3177.751953,794.437988,2417732
30-04-2014,794.411987,797.5,792.75,3180.800049,795.200012,3870968
02-05-2014,795.200012,811.75,795.200012,3219.699951,804.924988,2382196
05-05-2014,798,808.25,793.638,3176.899902,794.224976,2098344
06-05-2014,794.224976,796.125,788.75,3165.147949,791.286987,2283012
07-05-2014,787.75,792.5,762.5,3067.352051,766.838013,7798036
08-05-2014,767.5,772.099976,761.612,3065.300049,766.325012,4580996
09-05-2014,766.25,781.25,763.213013,3111.447998,777.862,3089700
12-05-2014,779.549988,796.625,776.263,3175.100098,793.775024,3522100
13-05-2014,795.75,818.75,795.75,3265.248047,816.312012,3649984
14-05-2014,812.562012,816.25,804.286987,3254.100098,813.525024,2592344
15-05-2014,813.525024,823.713013,801.312012,3272.447998,818.112,4204596
16-05-2014,824.75,835,764.763,3177.552002,794.388,7094396
19-05-2014,799.5,799.5,750.025024,3015.052002,753.763,8623256
20-05-2014,762.25,784.713013,760.549988,3122.199951,780.549988,4393672
21-05-2014,779.5,791.075012,774.763,3157.100098,789.275024,3394152
22-05-2014,790,795,770.286987,3113.899902,778.474976,4916372
23-05-2014,781.25,792.75,753.036987,3069.552002,767.388,4540888
26-05-2014,767.75,777.737,762.536987,3094.852051,773.713013,2875272
27-05-2014,775,788.75,774.875,3134.052002,783.513,2492064
28-05-2014,780.875,797,779.5,3173.300049,793.325012,2694660
29-05-2014,756.25,756.25,728.75,2924.5,731.125,20670664
30-05-2014,735,739.862,720,2939.399902,734.849976,14017808
02-06-2014,740.125,749.424988,740.125,2993.147949,748.286987,3114928
03-06-2014,752,759.237,743.687988,3017.199951,754.299988,3412468
04-06-2014,753.75,756.838013,738.375,2984.5,746.125,2754004
05-06-2014,750,767.099976,740.5,3041.147949,760.286987,6076860
06-06-2014,750.036987,752.5,737.5,3003.052002,750.763,8441212
09-06-2014,751.5,753.75,744.025024,2986.447998,746.612,5429172
10-06-2014,750,772.299988,749.088013,3075.147949,768.786987,5239588
11-06-2014,776.25,814.312012,772.588013,3193.352051,798.338013,10187852
12-06-2014,820,824.263,780.174988,3175.052002,793.763,10564428
13-06-2014,797.125,801.75,782.763,3187,796.75,5075872
16-06-2014,796.5,814.924988,795,3244.147949,811.036987,4687664
17-06-2014,812.25,816.75,804.638,3246.852051,811.713013,5039696
18-06-2014,811.25,818.75,803.187988,3240.5,810.125,4895640
19-06-2014,811.463013,830.75,811.275024,3311.899902,827.974976,5656852
20-06-2014,830,834.849976,823.213013,3316.600098,829.150024,4426500
23-06-2014,825,827.237,805.362,3232.552002,808.138,3164056
24-06-2014,807.5,808.724976,798.036987,3203.800049,800.950012,5319012
25-06-2014,811.25,811.25,801.5,3211.248047,802.812012,3216760
26-06-2014,805,808.75,792.187988,3182.5,795.625,3688276
27-06-2014,800,808.900024,793,3223.399902,805.849976,3445372
30-06-2014,805,815.75,802.849976,3255.552002,813.888,3645288
01-07-2014,811.25,813.700012,801.5,3221.052002,805.263,2331256
02-07-2014,803,810.900024,799.549988,3215.300049,803.825012,3059816
03-07-2014,802.549988,807.099976,797.625,3210.699951,802.674988,3752456
04-07-2014,800.013,814.599976,800.013,3245.947998,811.487,2876484
07-07-2014,816.25,842,815,3345.447998,836.362,5819156
08-07-2014,837.25,851.588013,825.763,3342.147949,835.536987,5730240
09-07-2014,832.5,846,822.5,3310.352051,827.588013,4135376
10-07-2014,828.75,845.424988,812.650024,3292.699951,823.174988,5672808
11-07-2014,850.349976,858,825.088013,3326.647949,831.661987,7913180
14-07-2014,828.75,828.75,796.450012,3225.248047,806.312012,4115800
15-07-2014,809.75,814.487,804.263,3225.647949,806.411987,2069900
16-07-2014,810,811.25,800.812012,3229.600098,807.400024,2294744
17-07-2014,815.025024,836.474976,807.911987,3239.300049,809.825012,2473336
18-07-2014,813.25,818.674988,810.900024,3251.552002,812.888,2049184
21-07-2014,813.75,818.338013,797.025024,3200.699951,800.174988,3717984
22-07-2014,801.25,811.674988,799.513,3233.699951,808.424988,4366680
23-07-2014,812.25,838.75,812.25,3349.447998,837.362,5913668
24-07-2014,836,848.75,830.362,3382.248047,845.562012,2785780
25-07-2014,849.75,849.75,826.174988,3352.199951,838.049988,2668836
28-07-2014,836.25,846.75,830.213013,3371.100098,842.775024,2300724
30-07-2014,842.775024,848.5,836.400024,3372.199951,843.049988,4967360
31-07-2014,845,848.724976,835.799988,3367.647949,841.911987,4228584
01-08-2014,837.5,848,832.5,3341.300049,835.325012,3803504
04-08-2014,838.75,870.724976,837.325012,3465.552002,866.388,6543480
05-08-2014,869,880,867.513,3513,878.25,5492812
06-08-2014,881.25,902.088013,881.25,3575.852051,893.963013,9002092
07-08-2014,874.75,886.099976,870.588013,3507.352051,876.838013,3877112
08-08-2014,875,880,868.75,3482.647949,870.661987,1905676
11-08-2014,881,895.924988,877.5,3573.5,893.375,2814336
12-08-2014,899.75,899.75,885.25,3576.800049,894.200012,2958468
13-08-2014,890.013,906.25,887.687988,3608.399902,902.099976,4470680
14-08-2014,902,906.924988,896.650024,3612.552002,903.138,3381240
18-08-2014,903.138,903.138,887.5,3559.800049,889.950012,3388944
19-08-2014,890.25,897.25,882.5,3547.800049,886.950012,3212412
20-08-2014,890.75,895.625,886.75,3554.552002,888.638,1969112
21-08-2014,889.062012,890.849976,882.5,3548.947998,887.237,2149440
22-08-2014,887.237,902,887,3601,900.25,2427520
25-08-2014,899.75,908.924988,890.513,3627.800049,906.950012,2099176
26-08-2014,905.5,910,900,3624.147949,906.036987,2921064
27-08-2014,907.5,912.5,900.275024,3630.552002,907.638,2784936
28-08-2014,907.25,908.411987,895.299988,3598.800049,899.700012,3799652
01-09-2014,899.700012,904.724976,896.25,3599.647949,899.911987,1821576
02-09-2014,900,906.25,888.888,3613.751953,903.437988,1791916
03-09-2014,902.5,936.599976,902.5,3734.248047,933.562012,5928780
04-09-2014,931.25,931.25,924.463013,3708.751953,927.187988,3119232
05-09-2014,933,948.75,926.338013,3730.751953,932.687988,3234176
08-09-2014,933.174988,947.625,933.174988,3781.647949,945.411987,3258648
09-09-2014,937,938.862,930,3736.052002,934.013,2158400
10-09-2014,927,927,915,3667.300049,916.825012,2540376
11-09-2014,918.5,924.924988,907.650024,3684.147949,921.036987,2506516
12-09-2014,922,927,912.5,3669.899902,917.474976,1953776
15-09-2014,916.25,917,906.825012,3641.300049,910.325012,2479400
16-09-2014,911.5,922.625,905.900024,3651.248047,912.812012,2517452
17-09-2014,919.974976,937.025024,917.775024,3741.052002,935.263,3963060
18-09-2014,918.487,932.424988,913.612,3697,924.25,4552388
19-09-2014,924.75,946.974976,920.325012,3702.052002,925.513,7377508
22-09-2014,920,920.687988,908,3650.600098,912.650024,4306020
23-09-2014,911.25,920.862,898.888,3607.100098,901.775024,6481152
24-09-2014,907.5,918.062012,899.562012,3644.800049,911.200012,2782280
25-09-2014,912.5,929.700012,911.5,3691,922.75,12487756
26-09-2014,921.25,930.062012,915.125,3680.147949,920.036987,4432420
29-09-2014,925.25,940.237,920.275024,3749.052002,937.263,2498072
30-09-2014,936.049988,939.075012,925.275024,3747.751953,936.937988,3463684
01-10-2014,930.5,964.987,930.5,3847.300049,961.825012,4735432
07-10-2014,961.825012,973.237,942.325012,3831.300049,957.825012,10031728
08-10-2014,946.25,948,910.25,3650.147949,912.536987,10163840
09-10-2014,925,928.5,906.474976,3646.800049,911.700012,6216416
10-10-2014,915,977,893.174988,3888.647949,972.161987,22946528
13-10-2014,972.325012,996.25,972.325012,3942.552002,985.638,8863492
14-10-2014,991.25,991.25,975,3918.300049,979.575012,3430256
15-10-2014,979.575012,979.575012,979.575012,3918.300049,979.575012,0
16-10-2014,975.025024,984.575012,963.588013,3865.300049,966.325012,5008696
17-10-2014,966.224976,980.700012,959.275024,3851.647949,962.911987,4095008
20-10-2014,963.25,965.638,950.525024,3812.352051,953.088013,3851360
21-10-2014,962.474976,962.474976,927.5,3772.947998,943.237,13040692
22-10-2014,952.325012,952.974976,944.049988,3796.052002,949.013,2676660
27-10-2014,951.213013,962.5,945.549988,3803.052002,950.763,2709088
28-10-2014,941.25,953.088013,941.25,3788.248047,947.062012,3333184
29-10-2014,953.237,973.174988,953.237,3881.447998,970.362,4114668
30-10-2014,974,995.312012,974,3946.552002,986.638,7622604
31-10-2014,996.763,1016.5,996.763,4051.23999,1012.809998,4335400
03-11-2014,1019.219971,1027.5,1008.109985,4085.879883,1021.469971,4289204
05-11-2014,1021.469971,1038.5,1014.25,4124.799805,1031.199951,5120540
07-11-2014,1031.199951,1045.75,1029.569946,4166.600098,1041.650024,4985200
10-11-2014,1043.76001,1045.280029,1035,4165.52002,1041.380005,2797084
11-11-2014,1041.25,1041.25,1025.949951,4125.200195,1031.300049,3127544
12-11-2014,1030.25,1037.680054,1024.280029,4106,1026.5,2696448
13-11-2014,1030.5,1050.26001,1028.099976,4178.600098,1044.650024,2478340
14-11-2014,1048.5,1052.859985,1043.5,4191.640137,1047.910034,2616588
17-11-2014,1046.25,1056.969971,1037.030029,4218.439941,1054.609985,2729092
18-11-2014,1056.25,1056.949951,1043.030029,4182.359863,1045.589966,2633560
19-11-2014,1045,1047.48999,1034.939941,4173.359863,1043.339966,2600560
20-11-2014,1047.5,1058.119995,1045.959961,4225.600098,1056.400024,2673964
